normalize,fear,happy
78970,0.1,0.03
78972,0.08,0.04
78974,0.07,0.02
78976,0.04,0.02
78978,0.07,0.02
78980,0.06,0.04
78982,0.04,0.06
78984,0.05,0.03
78986,0.07,0.05
78988,0.05,0.03
78990,0.04,0.02
78992,0.07,0.03
78994,0.03,0.02
78996,0.04,0.02
78998,0.03,0.04
79000,0.04,0.02
79002,0.09,0.02
79004,0.06,0.06
79006,0.08,0.03
79008,0.13,0.01
79010,0.05,0.02
79012,0.1,0.02
79014,0.13,0.01
79016,0.06,0.03
79018,0.09,0.03
79020,0.04,0.02
79022,0.06,0.03
79024,0.09,0.02
79026,0.07,0.01
79028,0.06,0.01
79030,0.09,0.01
79032,0.08,0.01
79034,0.08,0.01
79036,0.13,0.01
79038,0.07,0.02
79039,0.07,0.01
79041,0.07,0.01
79043,0.04,0.01
79045,0.06,0.02
79047,0.09,0.01
79049,0.1,0.01
79051,0.05,0.02
79053,0.05,0.01
79055,0.08,0.01
79057,0.07,0.01
79059,0.1,0.01
79061,0.15,0.01
79063,0.05,0.01
79065,0.13,0.01
79067,0.05,0.02
79069,0.08,0.02
79071,0.11,0.01
79073,0.08,0.03
79075,0.1,0.02
79077,0.05,0.01
79079,0.09,0.02
79081,0.14,0.01
79083,0.21,0.03
79085,0.23,0.03
79087,0.16,0.01
79089,0.28,0.01
79091,0.23,0.01
79093,0.18,0.01
79095,0.18,0.02
79097,0.18,0.01
79099,0.24,0.01
79101,0.22,0.01
79103,0.18,0.01
79105,0.22,0.01
79107,0.17,0.01
79109,0.25,0.0
79111,0.25,0.0
79113,0.36,0.01
79115,0.16,0.0
79117,0.1,0.01
79119,0.15,0.01
79121,0.12,0.01
79123,0.12,0.02
79125,0.08,0.02
79126,0.11,0.01
79128,0.07,0.01
79130,0.05,0.02
79132,0.09,0.02
79134,0.07,0.02
79136,0.04,0.01
79138,0.04,0.03
79140,0.07,0.02
79142,0.07,0.01
79144,0.12,0.01
79146,0.11,0.02
79148,0.07,0.01
79150,0.13,0.01
79152,0.09,0.02
79154,0.07,0.03
79156,0.07,0.01
79158,0.04,0.02
79160,0.07,0.02
79162,0.04,0.01
79164,0.06,0.02
79166,0.05,0.02
79168,0.06,0.01
79170,0.05,0.01
79172,0.07,0.01
79174,0.09,0.01
79176,0.06,0.01
79178,0.08,0.01
79180,0.08,0.01
79182,0.09,0.01
79184,0.05,0.01
79186,0.08,0.01
79188,0.1,0.01
79190,0.07,0.02
79192,0.03,0.01
79194,0.06,0.01
79196,0.04,0.01
79198,0.09,0.01
79200,0.08,0.01
79202,0.08,0.01
79204,0.12,0.01
79206,0.06,0.01
79208,0.06,0.01
79210,0.07,0.01
79212,0.08,0.01
79214,0.15,0.01
79215,0.12,0.02
79217,0.06,0.01
79219,0.09,0.01
79221,0.09,0.01
79223,0.12,0.01
79225,0.09,0.01
79227,0.09,0.01
79229,0.05,0.01
79231,0.07,0.01
79233,0.06,0.01
79235,0.08,0.01
79237,0.08,0.02
79239,0.06,0.01
79241,0.1,0.01
79243,0.08,0.0
79245,0.08,0.01
79247,0.04,0.01
79249,0.09,0.01
79251,0.09,0.02
79253,0.11,0.01
79255,0.08,0.01
79257,0.04,0.01
79259,0.06,0.01
79261,0.1,0.01
79263,0.09,0.01
79265,0.06,0.01
79267,0.12,0.01
79269,0.08,0.01
79271,0.07,0.01
79273,0.08,0.01
79275,0.09,0.01
79277,0.1,0.01
79279,0.08,0.01
79281,0.11,0.01
79283,0.11,0.01
79285,0.1,0.01
79287,0.15,0.01
79289,0.08,0.01
79291,0.11,0.01
79293,0.06,0.01
79295,0.11,0.01
79297,0.17,0.01
79299,0.09,0.01
79301,0.09,0.01
79302,0.07,0.02
79304,0.07,0.01
79306,0.1,0.01
79308,0.13,0.01
79310,0.1,0.01
79312,0.17,0.01
79314,0.13,0.01
79316,0.05,0.02
79318,0.08,0.01
79320,0.13,0.01
79322,0.09,0.01
79324,0.1,0.01
79326,0.15,0.01
79328,0.09,0.01
79330,0.14,0.0
79332,0.09,0.01
79334,0.13,0.01
79336,0.15,0.01
79338,0.06,0.01
79340,0.1,0.01
79342,0.08,0.01
79344,0.08,0.01
79346,0.07,0.0
79348,0.13,0.01
79350,0.11,0.0
79352,0.06,0.01
79354,0.12,0.01
79356,0.13,0.01
79358,0.1,0.01
79360,0.1,0.0
79362,0.11,0.0
79364,0.08,0.01
79366,0.08,0.01
79368,0.09,0.01
79370,0.1,0.0
79372,0.12,0.01
79374,0.14,0.0
79376,0.12,0.01
79378,0.1,0.01
79380,0.15,0.0
79382,0.15,0.0
79384,0.14,0.0
79386,0.14,0.0
79388,0.14,0.01
79389,0.12,0.01
79391,0.09,0.01
79393,0.06,0.01
79395,0.06,0.01
79397,0.11,0.0
79399,0.09,0.01
79401,0.07,0.01
79403,0.12,0.0
79405,0.12,0.01
79407,0.1,0.01
79409,0.06,0.01
79411,0.13,0.02
79413,0.15,0.01
79415,0.16,0.01
79417,0.14,0.01
79419,0.18,0.01
79421,0.15,0.01
79423,0.14,0.0
79425,0.13,0.01
79427,0.16,0.0
79429,0.15,0.0
79431,0.14,0.01
79433,0.18,0.0
79435,0.13,0.01
79437,0.12,0.01
79439,0.11,0.01
79441,0.15,0.0
79443,0.1,0.01
79445,0.09,0.02
79447,0.1,0.01
79449,0.08,0.01
79451,0.09,0.01
79453,0.08,0.01
79455,0.09,0.0
79457,0.08,0.01
79459,0.09,0.01
79461,0.1,0.01
79463,0.06,0.01
79465,0.08,0.01
79467,0.1,0.0
79469,0.06,0.01
79471,0.08,0.0
79473,0.05,0.01
79475,0.06,0.01
79477,0.07,0.0
79478,0.06,0.01
79480,0.07,0.01
79482,0.07,0.0
79484,0.05,0.01
79486,0.06,0.01
79488,0.04,0.0
79490,0.06,0.01
79492,0.17,0.0
79494,0.14,0.0
79496,0.06,0.0
79498,0.12,0.01
79500,0.12,0.0
79502,0.08,0.01
79504,0.13,0.0
79506,0.16,0.0
79508,0.13,0.0
79510,0.12,0.0
79512,0.08,0.01
79514,0.07,0.01
79516,0.13,0.0
79518,0.09,0.01
79520,0.07,0.01
79522,0.16,0.0
79524,0.06,0.01
79526,0.05,0.01
79528,0.09,0.01
79530,0.11,0.01
79532,0.06,0.01
79534,0.07,0.0
79536,0.11,0.01
79538,0.1,0.01
79540,0.1,0.0
79542,0.07,0.0
79544,0.1,0.01
79546,0.09,0.0
79548,0.07,0.01
79550,0.08,0.01
79552,0.08,0.01
79554,0.05,0.01
79556,0.08,0.01
79558,0.1,0.0
79560,0.06,0.01
79562,0.06,0.01
79564,0.14,0.0
79565,0.1,0.01
79567,0.1,0.01
79569,0.09,0.0
79571,0.05,0.01
79573,0.08,0.01
79575,0.07,0.01
79577,0.07,0.0
79579,0.12,0.0
79581,0.11,0.01
79583,0.05,0.0
79585,0.06,0.0
79587,0.05,0.0
79589,0.06,0.0
79591,0.21,0.0
79593,0.07,0.0
79595,0.05,0.01
79597,0.07,0.0
79599,0.07,0.0
79601,0.05,0.0
79603,0.08,0.0
79605,0.06,0.0
79607,0.06,0.0
79609,0.08,0.0
79611,0.06,0.0
79613,0.09,0.01
79615,0.07,0.0
79617,0.11,0.01
79619,0.11,0.01
79621,0.1,0.0
79623,0.14,0.0
79625,0.08,0.01
79627,0.11,0.0
79629,0.06,0.01
79631,0.05,0.0
79633,0.11,0.01
79635,0.09,0.01
79637,0.15,0.01
79639,0.09,0.01
79641,0.06,0.01
79643,0.12,0.01
79645,0.12,0.0
79647,0.11,0.01
79649,0.12,0.0
79651,0.15,0.0
79653,0.07,0.01
79654,0.07,0.01
79656,0.04,0.0
79658,0.07,0.01
79660,0.08,0.0
79662,0.18,0.0
79664,0.08,0.01
79666,0.19,0.0
79668,0.11,0.0
79670,0.1,0.01
79672,0.15,0.01
79674,0.09,0.01
79676,0.08,0.0
79678,0.07,0.01
79680,0.07,0.01
79682,0.1,0.01
79684,0.1,0.0
79686,0.08,0.01
79688,0.07,0.0
79690,0.1,0.0
79692,0.08,0.01
79694,0.08,0.0
79696,0.11,0.0
79698,0.05,0.01
79700,0.09,0.01
79702,0.11,0.01
79704,0.08,0.0
79706,0.09,0.0
79708,0.07,0.01
79710,0.09,0.01
79712,0.09,0.0
79714,0.07,0.01
79716,0.06,0.01
79718,0.08,0.0
79720,0.06,0.01
79722,0.06,0.01
79724,0.1,0.0
79726,0.08,0.0
79728,0.07,0.01
79730,0.1,0.0
79732,0.08,0.0
79734,0.07,0.0
79736,0.09,0.01
79738,0.12,0.01
79740,0.07,0.01
79741,0.14,0.01
79743,0.06,0.01
79745,0.13,0.0
79747,0.14,0.0
79749,0.07,0.01
79751,0.06,0.01
79753,0.17,0.0
79755,0.07,0.01
79757,0.12,0.0
79759,0.1,0.0
79761,0.09,0.01
79763,0.15,0.01
79765,0.11,0.0
79767,0.11,0.01
79769,0.09,0.01
79771,0.16,0.01
79773,0.07,0.01
79775,0.17,0.0
79777,0.12,0.01
79779,0.07,0.01
79781,0.13,0.0
79783,0.19,0.0
79785,0.09,0.0
79787,0.12,0.0
79789,0.17,0.0
79791,0.09,0.0
79793,0.1,0.0
79795,0.07,0.0
79797,0.07,0.01
79799,0.16,0.0
79801,0.14,0.01
79803,0.07,0.01
79805,0.13,0.0
79807,0.09,0.01
79809,0.11,0.01
79811,0.09,0.0
79813,0.06,0.01
79815,0.11,0.0
79817,0.11,0.0
79819,0.08,0.01
79821,0.09,0.01
79823,0.08,0.01
79825,0.07,0.01
79827,0.13,0.0
79828,0.08,0.0
79830,0.06,0.01
79832,0.09,0.0
79834,0.06,0.01
79836,0.08,0.0
79838,0.12,0.0
79840,0.09,0.01
79842,0.15,0.0
79844,0.1,0.0
79846,0.1,0.0
79848,0.12,0.0
79850,0.17,0.0
79852,0.09,0.0
79854,0.1,0.01
79856,0.13,0.0
79858,0.08,0.0
79860,0.1,0.0
79862,0.09,0.0
79864,0.08,0.01
79866,0.13,0.0
79868,0.11,0.0
79870,0.08,0.0
79872,0.1,0.0
79874,0.08,0.0
79876,0.14,0.0
79878,0.2,0.0
79880,0.15,0.0
79882,0.1,0.01
79884,0.12,0.0
79886,0.09,0.01
79888,0.1,0.01
79890,0.13,0.01
79892,0.14,0.0
79894,0.08,0.01
79896,0.12,0.0
79898,0.14,0.0
79900,0.07,0.01
79902,0.13,0.0
79904,0.06,0.01
79906,0.11,0.01
79908,0.15,0.01
79910,0.15,0.02
79912,0.18,0.02
79914,0.21,0.03
79916,0.16,0.01
79917,0.19,0.01
79919,0.31,0.01
79921,0.33,0.01
79923,0.14,0.01
79925,0.21,0.01
79927,0.2,0.01
79929,0.27,0.01
79931,0.19,0.01
79933,0.12,0.01
79935,0.1,0.02
79937,0.06,0.01
79939,0.1,0.01
79941,0.04,0.01
79943,0.05,0.01
79945,0.03,0.02
79947,0.05,0.02
79949,0.05,0.02
79951,0.07,0.02
79953,0.09,0.01
79955,0.04,0.02
79957,0.05,0.01
79959,0.12,0.01
79961,0.06,0.01
79963,0.06,0.01
79965,0.07,0.02
79967,0.04,0.03
79969,0.05,0.01
79971,0.09,0.01
79973,0.06,0.02
79975,0.11,0.02
79977,0.14,0.01
79979,0.17,0.02
79981,0.1,0.01
79983,0.17,0.01
79985,0.15,0.04
79987,0.19,0.01
79989,0.17,0.01
79991,0.23,0.02
79993,0.32,0.01
79995,0.24,0.01
79997,0.15,0.03
79999,0.28,0.01
80001,0.19,0.01
80003,0.12,0.02
80004,0.37,0.01
80006,0.25,0.01
80008,0.12,0.01
80010,0.15,0.01
80012,0.15,0.0
80014,0.18,0.01
80016,0.15,0.01
80018,0.17,0.03
80020,0.1,0.04
80022,0.08,0.04
80024,0.11,0.09
80026,0.28,0.01
80028,0.19,0.04
80030,0.26,0.02
80032,0.13,0.03
80034,0.09,0.03
80036,0.05,0.06
80038,0.05,0.04
80040,0.04,0.03
80042,0.02,0.06
80044,0.02,0.02
80046,0.03,0.02
80048,0.02,0.07
80050,0.02,0.07
80052,0.04,0.06
80054,0.02,0.09
80056,0.01,0.03
80058,0.03,0.06
80060,0.03,0.08
80062,0.04,0.1
80064,0.03,0.13
80066,0.02,0.13
80068,0.02,0.08
80070,0.01,0.16
80072,0.01,0.11
80074,0.02,0.05
80076,0.01,0.17
80078,0.01,0.14
80080,0.02,0.21
80082,0.01,0.36
80084,0.0,0.59
80086,0.01,0.33
80088,0.01,0.54
80090,0.01,0.27
80092,0.01,0.25
80093,0.01,0.45
80095,0.01,0.39
80097,0.02,0.2
80099,0.02,0.22
80101,0.01,0.3
80103,0.01,0.27
80105,0.01,0.18
80107,0.01,0.1
80109,0.02,0.23
80111,0.02,0.43
80113,0.01,0.36
80115,0.02,0.17
80117,0.02,0.27
80119,0.02,0.17
80121,0.02,0.18
80123,0.02,0.33
80125,0.02,0.12
80127,0.01,0.19
80129,0.03,0.1
80131,0.02,0.08
80133,0.02,0.27
80135,0.01,0.2
80137,0.01,0.09
80139,0.02,0.18
80141,0.01,0.2
80143,0.03,0.2
80145,0.04,0.22
80147,0.05,0.13
80149,0.06,0.16
80151,0.01,0.32
80153,0.03,0.22
80155,0.04,0.19
80157,0.02,0.26
80159,0.03,0.19
80161,0.02,0.28
80163,0.03,0.3
80165,0.06,0.14
80167,0.02,0.17
80169,0.04,0.15
80171,0.04,0.16
80173,0.01,0.16
80175,0.04,0.39
80177,0.02,0.25
80179,0.02,0.28
80180,0.04,0.31
80182,0.03,0.18
80184,0.04,0.22
80186,0.02,0.21
80188,0.04,0.23
80190,0.06,0.25
80192,0.02,0.28
80194,0.06,0.13
80196,0.04,0.26
80198,0.04,0.13
80200,0.05,0.1
80202,0.05,0.17
80204,0.04,0.14
80206,0.05,0.17
80208,0.06,0.18
80210,0.03,0.1
80212,0.05,0.19
80214,0.03,0.18
80216,0.04,0.14
80218,0.04,0.13
80220,0.03,0.22
80222,0.04,0.1
80224,0.03,0.18
80226,0.06,0.15
80228,0.08,0.14
80230,0.03,0.12
80232,0.03,0.17
80234,0.06,0.08
80236,0.04,0.12
80238,0.04,0.22
80240,0.06,0.15
80242,0.06,0.18
80244,0.04,0.23
80246,0.07,0.12
80248,0.02,0.17
80250,0.02,0.1
80252,0.02,0.11
80254,0.04,0.15
80256,0.02,0.12
80258,0.03,0.12
80260,0.04,0.12
80262,0.03,0.16
80264,0.04,0.13
80266,0.03,0.22
80267,0.04,0.1
80269,0.04,0.07
80271,0.03,0.17
80273,0.03,0.11
80275,0.05,0.1
80277,0.02,0.24
80279,0.04,0.12
80281,0.04,0.08
80283,0.03,0.22
80285,0.04,0.08
80287,0.03,0.08
80289,0.06,0.11
80291,0.06,0.14
80293,0.04,0.07
80295,0.05,0.17
80297,0.06,0.08
80299,0.05,0.08
80301,0.03,0.13
80303,0.03,0.08
80305,0.02,0.16
80307,0.02,0.14
80309,0.05,0.05
80311,0.03,0.08
80313,0.03,0.11
80315,0.04,0.07
80317,0.01,0.13
80319,0.03,0.08
80321,0.02,0.05
80323,0.01,0.14
80325,0.04,0.08
80327,0.03,0.07
80329,0.02,0.31
80331,0.03,0.05
80333,0.04,0.05
80335,0.01,0.11
80337,0.02,0.06
80339,0.03,0.03
80341,0.02,0.07
80343,0.03,0.04
80345,0.02,0.04
80347,0.02,0.07
80349,0.03,0.05
80351,0.02,0.07
80353,0.02,0.14
80355,0.02,0.04
80356,0.01,0.08
80358,0.01,0.08
80360,0.06,0.03
80362,0.03,0.03
80364,0.02,0.06
80366,0.03,0.04
80368,0.05,0.03
80370,0.02,0.03
80372,0.05,0.04
80374,0.05,0.05
80376,0.02,0.08
80378,0.02,0.04
80380,0.03,0.05
80382,0.03,0.05
80384,0.04,0.07
80386,0.06,0.06
80388,0.05,0.05
80390,0.06,0.05
80392,0.05,0.07
80394,0.06,0.04
80396,0.06,0.04
80398,0.06,0.1
80400,0.05,0.04
80402,0.05,0.02
80404,0.07,0.03
80406,0.07,0.05
80408,0.06,0.02
80410,0.08,0.02
80412,0.1,0.01
80414,0.07,0.01
80416,0.05,0.05
80418,0.07,0.01
80420,0.1,0.02
80422,0.11,0.03
80424,0.13,0.02
80426,0.08,0.02
80428,0.06,0.04
80430,0.09,0.02
80432,0.05,0.04
80434,0.05,0.04
80436,0.09,0.02
80438,0.08,0.02
80440,0.06,0.02
80442,0.07,0.02
80443,0.08,0.02
80445,0.07,0.02
80447,0.14,0.02
80449,0.08,0.01
80451,0.12,0.02
80453,0.06,0.01
80455,0.11,0.03
80457,0.11,0.01
80459,0.12,0.01
80461,0.07,0.03
80463,0.08,0.01
80465,0.15,0.01
80467,0.09,0.06
80469,0.09,0.01
80471,0.07,0.03
80473,0.09,0.03
80475,0.08,0.02
80477,0.14,0.02
80479,0.07,0.05
80481,0.07,0.03
80483,0.09,0.02
80485,0.09,0.02
80487,0.1,0.02
80489,0.1,0.02
80491,0.07,0.03
80493,0.08,0.02
80495,0.06,0.03
80497,0.08,0.02
80499,0.1,0.02
80501,0.09,0.04
80503,0.12,0.03
80505,0.18,0.03
80507,0.08,0.03
80509,0.07,0.02
80511,0.08,0.02
80513,0.07,0.03
80515,0.11,0.02
80517,0.08,0.02
80519,0.1,0.02
80521,0.07,0.03
80523,0.1,0.03
80525,0.11,0.02
80527,0.12,0.02
80529,0.11,0.01
80530,0.13,0.02
80532,0.2,0.01
80534,0.16,0.01
80536,0.08,0.01
80538,0.1,0.02
80540,0.09,0.01
80542,0.06,0.01
80544,0.12,0.01
80546,0.11,0.01
80548,0.09,0.02
80550,0.06,0.02
80552,0.09,0.02
80554,0.07,0.03
80556,0.12,0.02
80558,0.11,0.01
80560,0.06,0.01
80562,0.12,0.0
80564,0.06,0.01
80566,0.06,0.02
80568,0.17,0.02
80570,0.06,0.02
80572,0.03,0.03
80574,0.05,0.02
80576,0.03,0.06
80578,0.05,0.02
80580,0.07,0.01
80582,0.05,0.03
80584,0.06,0.01
80586,0.06,0.02
80588,0.03,0.04
80590,0.07,0.02
80592,0.04,0.03
80594,0.04,0.08
80596,0.03,0.04
80598,0.05,0.02
80600,0.04,0.06
80602,0.04,0.02
80604,0.04,0.06
80606,0.05,0.07
80608,0.05,0.06
80610,0.04,0.03
80612,0.04,0.06
80614,0.06,0.05
80616,0.06,0.05
80618,0.03,0.11
80619,0.06,0.03
80621,0.09,0.04
80623,0.05,0.03
80625,0.05,0.02
80627,0.04,0.02
80629,0.05,0.07
80631,0.03,0.03
80633,0.02,0.03
80635,0.03,0.05
80637,0.04,0.03
80639,0.02,0.03
80641,0.16,0.02
80643,0.07,0.04
80645,0.02,0.02
80647,0.11,0.03
80649,0.07,0.01
80651,0.06,0.03
80653,0.08,0.02
80655,0.19,0.01
80657,0.19,0.02
80659,0.12,0.01
80661,0.26,0.02
80663,0.26,0.03
80665,0.11,0.05
80667,0.09,0.04
80669,0.09,0.05
80671,0.06,0.03
80673,0.04,0.04
80675,0.06,0.03
80677,0.07,0.01
80679,0.09,0.01
80681,0.05,0.02
80683,0.06,0.01
80685,0.07,0.01
80687,0.06,0.02
80689,0.09,0.01
80691,0.11,0.01
80693,0.07,0.02
80695,0.08,0.02
80697,0.09,0.01
80699,0.08,0.02
80701,0.1,0.01
80703,0.06,0.02
80705,0.06,0.02
80706,0.09,0.01
80708,0.07,0.01
80710,0.06,0.02
80712,0.12,0.01
80714,0.08,0.01
80716,0.08,0.01
80718,0.09,0.01
80720,0.08,0.02
80722,0.04,0.02
80724,0.03,0.02
80726,0.04,0.03
80728,0.05,0.01
80730,0.08,0.02
80732,0.06,0.02
80734,0.06,0.01
80736,0.05,0.02
80738,0.07,0.02
80740,0.05,0.01
80742,0.08,0.02
80744,0.06,0.04
80746,0.04,0.02
80748,0.06,0.02
80750,0.05,0.03
80752,0.06,0.02
80754,0.06,0.02
80756,0.05,0.03
80758,0.04,0.03
80760,0.1,0.01
80762,0.05,0.03
80764,0.08,0.02
80766,0.1,0.02
80768,0.07,0.03
80770,0.07,0.02
80772,0.09,0.02
80774,0.08,0.04
80776,0.07,0.03
80778,0.12,0.02
80780,0.09,0.02
80782,0.09,0.01
80784,0.08,0.02
80786,0.04,0.02
80788,0.06,0.02
80790,0.09,0.03
80792,0.08,0.02
80794,0.06,0.01
80795,0.05,0.01
80797,0.06,0.02
80799,0.09,0.03
80801,0.08,0.02
80803,0.08,0.02
80805,0.1,0.01
80807,0.08,0.02
80809,0.1,0.02
80811,0.1,0.01
80813,0.1,0.02
80815,0.1,0.01
80817,0.08,0.01
80819,0.08,0.02
80821,0.1,0.01
80823,0.11,0.01
80825,0.08,0.02
80827,0.1,0.01
80829,0.07,0.02
80831,0.09,0.01
80833,0.09,0.02
80835,0.14,0.02
80837,0.06,0.02
80839,0.1,0.02
80841,0.15,0.02
80843,0.11,0.01
80845,0.08,0.02
80847,0.09,0.02
80849,0.09,0.02
80851,0.13,0.02
80853,0.06,0.02
80855,0.09,0.02
80857,0.06,0.03
80859,0.06,0.01
80861,0.08,0.01
80863,0.16,0.01
80865,0.08,0.01
80867,0.09,0.02
80869,0.2,0.01
80871,0.12,0.01
80873,0.11,0.02
80875,0.09,0.01
80877,0.1,0.02
80879,0.12,0.01
80881,0.1,0.01
80882,0.19,0.01
80884,0.1,0.01
80886,0.09,0.01
80888,0.13,0.03
80890,0.1,0.01
80892,0.15,0.01
80894,0.18,0.01
80896,0.14,0.01
80898,0.15,0.01
80900,0.06,0.01
80902,0.12,0.01
80904,0.17,0.02
80906,0.1,0.02
80908,0.09,0.03
80910,0.15,0.05
80912,0.08,0.04
80914,0.16,0.02
80916,0.12,0.03
80918,0.17,0.02
80920,0.11,0.03
80922,0.05,0.02
80924,0.11,0.03
80926,0.07,0.02
80928,0.07,0.02
80930,0.05,0.02
80932,0.06,0.02
80934,0.06,0.02
80936,0.06,0.03
80938,0.14,0.02
80940,0.09,0.05
80942,0.07,0.01
80944,0.11,0.01
80946,0.08,0.02
80948,0.07,0.02
80950,0.11,0.02
80952,0.08,0.02
80954,0.07,0.01
80956,0.08,0.02
80958,0.11,0.03
80960,0.07,0.02
80962,0.03,0.02
80964,0.05,0.03
80966,0.1,0.02
80968,0.07,0.02
80969,0.05,0.02
80971,0.08,0.01
80973,0.08,0.02
80975,0.12,0.02
80977,0.14,0.01
80979,0.08,0.03
80981,0.06,0.02
80983,0.11,0.01
80985,0.1,0.02
80987,0.06,0.01
80989,0.1,0.02
80991,0.11,0.02
80993,0.06,0.01
80995,0.07,0.02
80997,0.1,0.01
80999,0.07,0.02
81001,0.06,0.02
81003,0.08,0.01
81005,0.06,0.01
81007,0.08,0.01
81009,0.05,0.02
81011,0.08,0.01
81013,0.13,0.01
81015,0.11,0.03
81017,0.14,0.01
81019,0.12,0.01
81021,0.06,0.01
81023,0.09,0.01
81025,0.15,0.01
81027,0.09,0.0
81029,0.07,0.01
81031,0.06,0.01
81033,0.05,0.01
81035,0.07,0.01
81037,0.12,0.01
81039,0.13,0.02
81041,0.06,0.02
81043,0.12,0.03
81045,0.07,0.03
81047,0.13,0.01
81049,0.15,0.01
81051,0.1,0.03
81053,0.13,0.03
81055,0.11,0.02
81057,0.08,0.02
81058,0.15,0.01
81060,0.04,0.02
81062,0.04,0.03
81064,0.16,0.03
81066,0.03,0.09
81068,0.13,0.06
81070,0.06,0.06
81072,0.05,0.07
81074,0.08,0.04
81076,0.07,0.04
81078,0.07,0.04
81080,0.09,0.01
81082,0.1,0.03
81084,0.11,0.03
81086,0.05,0.02
81088,0.05,0.03
81090,0.07,0.09
81092,0.04,0.05
81094,0.04,0.07
81096,0.05,0.07
81098,0.1,0.03
81100,0.06,0.06
81102,0.03,0.15
81104,0.12,0.04
81106,0.06,0.08
81108,0.07,0.11
81110,0.07,0.12
81112,0.06,0.09
81114,0.04,0.15
81116,0.05,0.09
81118,0.04,0.12
81120,0.03,0.15
81122,0.04,0.17
81124,0.04,0.21
81126,0.03,0.11
81128,0.01,0.15
81130,0.01,0.19
81132,0.02,0.05
81134,0.03,0.04
81136,0.01,0.01
81138,0.03,0.01
81140,0.04,0.01
81142,0.06,0.01
81144,0.06,0.01
81145,0.06,0.01
81147,0.08,0.02
81149,0.02,0.02
81151,0.11,0.02
81153,0.08,0.02
81155,0.03,0.02
81157,0.1,0.02
81159,0.09,0.02
81161,0.09,0.01
81163,0.06,0.01
81165,0.09,0.03
81167,0.11,0.01
81169,0.05,0.02
81171,0.05,0.03
81173,0.09,0.03
81175,0.06,0.02
81177,0.08,0.02
81179,0.05,0.01
81181,0.1,0.01
81183,0.1,0.01
81185,0.1,0.01
81187,0.11,0.02
81189,0.05,0.01
81191,0.03,0.01
81193,0.02,0.02
81195,0.05,0.02
81197,0.05,0.01
81199,0.02,0.03
81201,0.02,0.02
81203,0.03,0.02
81205,0.02,0.03
81207,0.01,0.04
81209,0.04,0.01
81211,0.01,0.03
81213,0.02,0.01
81215,0.03,0.01
81217,0.02,0.02
81219,0.02,0.01
81221,0.07,0.01
81223,0.03,0.03
81225,0.05,0.02
81227,0.03,0.02
81229,0.03,0.02
81231,0.03,0.01
81233,0.01,0.02
81234,0.02,0.03
81236,0.02,0.02
81238,0.03,0.01
81240,0.04,0.01
81242,0.03,0.01
81244,0.03,0.03
81246,0.02,0.04
81248,0.03,0.02
81250,0.02,0.02
81252,0.01,0.01
81254,0.02,0.01
81256,0.01,0.02
81258,0.01,0.01
81260,0.02,0.01
81262,0.01,0.01
81264,0.04,0.01
81266,0.03,0.01
81268,0.02,0.02
81270,0.03,0.01
81272,0.04,0.02
81274,0.05,0.01
81276,0.02,0.01
81278,0.06,0.01
81280,0.02,0.01
81282,0.03,0.01
81284,0.04,0.01
81286,0.02,0.01
81288,0.04,0.01
81290,0.02,0.01
81292,0.03,0.01
81294,0.04,0.01
81296,0.02,0.01
81298,0.04,0.01
81300,0.06,0.01
81302,0.04,0.01
81304,0.04,0.01
81306,0.03,0.01
81308,0.02,0.01
81310,0.01,0.01
81312,0.04,0.01
81314,0.02,0.01
81316,0.05,0.01
81318,0.04,0.0
81320,0.03,0.01
81321,0.04,0.01
81323,0.07,0.0
81325,0.03,0.01
81327,0.05,0.01
81329,0.03,0.01
81331,0.04,0.01
81333,0.04,0.01
81335,0.04,0.01
81337,0.03,0.01
81339,0.06,0.0
81341,0.05,0.0
81343,0.02,0.0
81345,0.05,0.0
81347,0.05,0.0
81349,0.02,0.01
81351,0.04,0.0
81353,0.03,0.0
81355,0.04,0.01
81357,0.05,0.0
81359,0.03,0.01
81361,0.03,0.01
81363,0.06,0.01
81365,0.05,0.0
81367,0.03,0.01
81369,0.04,0.01
81371,0.04,0.0
81373,0.03,0.0
81375,0.06,0.0
81377,0.03,0.0
81379,0.03,0.01
81381,0.03,0.0
81383,0.02,0.0
81385,0.02,0.01
81387,0.04,0.0
81389,0.04,0.01
81391,0.05,0.0
81393,0.05,0.0
81395,0.03,0.01
81397,0.04,0.0
81399,0.03,0.0
81401,0.04,0.01
81403,0.04,0.0
81405,0.04,0.0
81407,0.05,0.01
81408,0.07,0.0
81410,0.06,0.0
81412,0.03,0.01
81414,0.04,0.0
81416,0.03,0.0
81418,0.04,0.01
81420,0.02,0.0
81422,0.03,0.0
81424,0.03,0.01
81426,0.06,0.0
81428,0.08,0.01
81430,0.08,0.01
81432,0.05,0.01
81434,0.05,0.0
81436,0.03,0.01
81438,0.08,0.0
81440,0.08,0.0
81442,0.08,0.01
81444,0.08,0.0
81446,0.04,0.01
81448,0.05,0.0
81450,0.05,0.0
81452,0.06,0.01
81454,0.04,0.01
81456,0.07,0.0
81458,0.03,0.0
81460,0.04,0.01
81462,0.09,0.0
81464,0.04,0.0
81466,0.07,0.0
81468,0.04,0.0
81470,0.04,0.0
81472,0.06,0.0
81474,0.06,0.0
81476,0.04,0.01
81478,0.04,0.0
81480,0.03,0.0
81482,0.03,0.01
